instance_pre,instance_post,conn_num,tot_syn_cnt,mean_syn_cnt,syn_cnt_sd
PEN_b(PB06b)_R4,PEN_b(PB06b)_L8,2,26,13.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R4,PEN_b(PB06b)_L3,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_L3,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_R4,4,44,11.0,9.128709291752768
PEN_b(PB06b)_L6,EPG(PB08)_R3,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_L6,2,2,1.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_L1,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_R2,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_L4,6,49,8.166666666666666,3.9200340134578764
PEN_b(PB06b)_L6,EPG(PB08)_R5,6,199,33.166666666666664,9.020347369512255
PEN_b(PB06b)_L6,EPG(PB08)_L5,6,209,34.833333333333336,9.474527252938094
PEN_b(PB06b)_L6,EPG(PB08)_L2,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_R6,2,3,1.5,0.7071067811865476
PEN_b(PB06b)_L6,EPG(PB08)_R7,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_L7,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_L8,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_R8,0,0,0.0,0.0
PEN_b(PB06b)_L6,EPG(PB08)_R1,0,0,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L6R3_L,2,2,1.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L1L9R8_R,0,0,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L3R6_R,0,0,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEN_b(PB06b)_L6,Delta7(PB15)_L2R7_R,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R1,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L5,2,4,2.0,1.4142135623730951
PEN_b(PB06b)_L6,PEG(PB07)_L6,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R6,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R4,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L4,1,1,1.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R2,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R3,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L3,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R7,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L7,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L8,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R9,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L1,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L2,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_L9,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R5,2,2,1.0,0.0
PEN_b(PB06b)_L6,PEG(PB07)_R8,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_L7,2,13,6.5,2.1213203435596424
PEN_b(PB06b)_L6,PEN_a(PB06a)_R4,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_R3,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_L2,2,25,12.5,0.7071067811865476
PEN_b(PB06b)_L6,PEN_a(PB06a)_R6,3,7,2.3333333333333335,1.5275252316519468
PEN_b(PB06b)_L6,PEN_a(PB06a)_L6,9,38,4.222222222222222,2.9486343354923554
PEN_b(PB06b)_L6,PEN_a(PB06a)_L4,4,17,4.25,2.753785273643051
PEN_b(PB06b)_L6,PEN_a(PB06a)_R5,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_R2,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_R7,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_R8,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_L8,2,21,10.5,2.1213203435596424
PEN_b(PB06b)_L6,PEN_a(PB06a)_R9,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_a(PB06a)_L9,2,21,10.5,3.5355339059327378
PEN_b(PB06b)_L6,PEN_a(PB06a)_L3,2,17,8.5,0.7071067811865476
PEN_b(PB06b)_L6,PEN_a(PB06a)_L5,2,8,4.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_L4,4,73,18.25,4.112987559751022
PEN_b(PB06b)_L6,PEN_b(PB06b)_R4,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R7,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R2,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R5,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R6,4,27,6.75,2.753785273643051
PEN_b(PB06b)_L6,PEN_b(PB06b)_R3,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R8,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_R9,0,0,0.0,0.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_L9,4,51,12.75,3.774917217635375
PEN_b(PB06b)_L6,PEN_b(PB06b)_L7,3,27,9.0,8.0
PEN_b(PB06b)_L6,PEN_b(PB06b)_L8,2,73,36.5,6.363961030678928
PEN_b(PB06b)_L6,PEN_b(PB06b)_L5,3,20,6.666666666666667,4.932882862316247
PEN_b(PB06b)_L6,PEN_b(PB06b)_L2,2,63,31.5,0.7071067811865476
PEN_b(PB06b)_L6,PEN_b(PB06b)_L3,2,35,17.5,4.949747468305833
PEN_b(PB06b)_R7,EPG(PB08)_L3,3,72,24.0,19.467922333931785
PEN_b(PB06b)_R7,EPG(PB08)_R4,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R3,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L1,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R2,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L4,3,109,36.333333333333336,14.189197769195175
PEN_b(PB06b)_R7,EPG(PB08)_R5,3,29,9.666666666666666,6.6583281184793925
PEN_b(PB06b)_R7,EPG(PB08)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R6,3,163,54.333333333333336,4.163331998932265
PEN_b(PB06b)_R7,EPG(PB08)_R7,1,3,3.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R8,0,0,0.0,0.0
PEN_b(PB06b)_R7,EPG(PB08)_R1,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L1L9R8_R,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L3R6_R,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEN_b(PB06b)_R7,Delta7(PB15)_L2R7_R,2,3,1.5,0.7071067811865476
PEN_b(PB06b)_R7,PEG(PB07)_R1,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R6,1,6,6.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R4,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L4,1,3,3.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R2,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R3,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R7,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R9,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L1,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R5,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEG(PB07)_R8,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_R4,2,6,3.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_R3,1,5,5.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_R6,2,8,4.0,1.4142135623730951
PEN_b(PB06b)_R7,PEN_a(PB06a)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_R5,1,4,4.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_R2,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_R7,2,9,4.5,0.7071067811865476
PEN_b(PB06b)_R7,PEN_a(PB06a)_R8,1,6,6.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_R9,1,11,11.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_a(PB06a)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R4,2,20,10.0,2.8284271247461903
PEN_b(PB06b)_R7,PEN_b(PB06b)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R2,1,14,14.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R5,1,21,21.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R6,2,20,10.0,2.8284271247461903
PEN_b(PB06b)_R7,PEN_b(PB06b)_R3,1,16,16.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R8,1,24,24.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_R9,2,31,15.5,2.1213203435596424
PEN_b(PB06b)_R7,PEN_b(PB06b)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L5,2,10,5.0,5.656854249492381
PEN_b(PB06b)_R7,PEN_b(PB06b)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R7,PEN_b(PB06b)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R4,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R3,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L1,2,168,84.0,2.8284271247461903
PEN_b(PB06b)_R2,EPG(PB08)_R2,2,3,1.5,0.7071067811865476
PEN_b(PB06b)_R2,EPG(PB08)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R5,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L2,2,3,1.5,0.7071067811865476
PEN_b(PB06b)_R2,EPG(PB08)_R6,0,0,0.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_R7,1,1,1.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L7,1,4,4.0,0.0
PEN_b(PB06b)_R2,EPG(PB08)_L8,4,73,18.25,14.908051515875574
PEN_b(PB06b)_R2,EPG(PB08)_R8,4,43,10.75,9.215023964519391
PEN_b(PB06b)_R2,EPG(PB08)_R1,2,157,78.5,6.363961030678928
PEN_b(PB06b)_R2,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L1L9R8_R,0,0,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L3R6_R,1,1,1.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEN_b(PB06b)_R2,Delta7(PB15)_L2R7_R,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R1,1,1,1.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R6,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R4,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R2,1,1,1.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R3,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R7,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R9,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L1,1,2,2.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R5,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEG(PB07)_R8,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_R4,2,16,8.0,2.8284271247461903
PEN_b(PB06b)_R2,PEN_a(PB06a)_R3,1,5,5.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_L2,1,1,1.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_R6,2,8,4.0,1.4142135623730951
PEN_b(PB06b)_R2,PEN_a(PB06a)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_R5,1,5,5.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_R2,3,15,5.0,4.58257569495584
PEN_b(PB06b)_R2,PEN_a(PB06a)_R7,1,9,9.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_R8,1,15,15.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_R9,1,10,10.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_L9,1,1,1.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_L3,1,1,1.0,0.0
PEN_b(PB06b)_R2,PEN_a(PB06a)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R4,2,34,17.0,1.4142135623730951
PEN_b(PB06b)_R2,PEN_b(PB06b)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R7,1,18,18.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R5,1,19,19.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R6,2,22,11.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R3,1,14,14.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R8,1,27,27.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_R9,2,31,15.5,0.7071067811865476
PEN_b(PB06b)_R2,PEN_b(PB06b)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L2,1,10,10.0,0.0
PEN_b(PB06b)_R2,PEN_b(PB06b)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R4,3,233,77.66666666666667,15.88500340992514
PEN_b(PB06b)_R5,EPG(PB08)_R3,3,68,22.666666666666668,16.802777548171413
PEN_b(PB06b)_R5,EPG(PB08)_L6,3,234,78.0,14.933184523068078
PEN_b(PB06b)_R5,EPG(PB08)_L1,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R2,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R5,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L5,2,37,18.5,12.020815280171307
PEN_b(PB06b)_R5,EPG(PB08)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R6,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R7,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R8,0,0,0.0,0.0
PEN_b(PB06b)_R5,EPG(PB08)_R1,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L1L9R8_R,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L3R6_R,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEN_b(PB06b)_R5,Delta7(PB15)_L2R7_R,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R1,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L6,1,4,4.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R6,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R4,1,5,5.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R2,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R3,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R7,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L7,1,1,1.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R9,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L1,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R5,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEG(PB07)_R8,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_L7,1,1,1.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_R4,2,32,16.0,1.4142135623730951
PEN_b(PB06b)_R5,PEN_a(PB06a)_R3,1,6,6.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_R6,3,25,8.333333333333334,7.023769168568492
PEN_b(PB06b)_R5,PEN_a(PB06a)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_R5,2,19,9.5,10.606601717798213
PEN_b(PB06b)_R5,PEN_a(PB06a)_R2,1,11,11.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_R7,1,19,19.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_R8,1,11,11.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_R9,1,17,17.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_a(PB06a)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L4,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R4,2,16,8.0,2.8284271247461903
PEN_b(PB06b)_R5,PEN_b(PB06b)_L6,1,3,3.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R7,1,25,25.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R2,1,21,21.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R6,3,25,8.333333333333334,6.506407098647712
PEN_b(PB06b)_R5,PEN_b(PB06b)_R3,1,24,24.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R8,1,27,27.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_R9,2,58,29.0,15.556349186104045
PEN_b(PB06b)_R5,PEN_b(PB06b)_L9,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L7,1,13,13.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L5,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R5,PEN_b(PB06b)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R4,6,65,10.833333333333334,9.368386556214825
PEN_b(PB06b)_R6,EPG(PB08)_R3,1,1,1.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L6,4,6,1.5,0.5773502691896257
PEN_b(PB06b)_R6,EPG(PB08)_L1,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R2,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L4,6,62,10.333333333333334,4.457203906785808
PEN_b(PB06b)_R6,EPG(PB08)_R5,6,230,38.333333333333336,6.153589738247641
PEN_b(PB06b)_R6,EPG(PB08)_L5,6,186,31.0,11.64474130240771
PEN_b(PB06b)_R6,EPG(PB08)_L2,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R6,5,11,2.2,1.3038404810405297
PEN_b(PB06b)_R6,EPG(PB08)_R7,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R8,0,0,0.0,0.0
PEN_b(PB06b)_R6,EPG(PB08)_R1,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L6R3_L,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L5R4_L,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L4R5_R,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L1L9R8_R,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L8R1R9_L,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L3R6_R,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L7R2_L,0,0,0.0,0.0
PEN_b(PB06b)_R6,Delta7(PB15)_L2R7_R,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R1,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L5,2,4,2.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L6,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R6,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R4,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L4,1,2,2.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R2,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R3,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L3,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R7,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L7,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_L8,0,0,0.0,0.0
PEN_b(PB06b)_R6,PEG(PB07)_R9,0,0,0.0,0.0
